1,1,15,0,2092,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34,175,0.74,0.15,0.03,0.02,0.0,0.0,0.0,0.0,1.0
0,1,3,0,308,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,25,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,218,0.85,0.01,0.85,0.0,0.0,0.0,0.0,0.0,2.0
0,1,0,0,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,15,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,17,1.0,1.0,0.0,0.0,0.17,0.07,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,2426,2737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,1.0
0,1,3,0,176,4165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,1.0
2532,2,1,0,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,255,3,0.01,0.64,0.95,0.0,0.0,0.0,0.0,0.0,1.0
2,1,15,0,2068,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,183,0.85,0.15,0.05,0.02,0.0,0.01,0.0,0.0,1.0
0,1,3,0,224,7775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,19,1.0,1.0,0.0,0.0,0.14,0.05,0.0,255,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,215,626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0
0,1,3,0,368,1747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,48,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,2,1,0,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.64,0.95,0.0,0.0,0.0,0.0,0.0,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,17,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,194,1,0.01,0.75,0.75,0.0,0.03,0.0,0.63,1.0,3.0
0,1,3,0,301,3010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126,255,1.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0.0,0.0,0.94,1.0,0.01,1.0,0.0,203,11,0.03,0.43,0.0,0.18,0.0,0.09,0.37,0.09,3.0
0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,19,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,18,1.0,1.0,0.0,0.0,0.07,0.04,0.0,255,18,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,318,2435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,11,0,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,166,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,80,44,0.17,0.06,0.17,0.05,0.0,0.0,0.0,0.0,1.0
0,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,8,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,231,2565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.05,0.0,0.0,0.0,0.0,1.0
0,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,13,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,217,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,1.0
0,3,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,178,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0,1,3,0,273,3145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,1.0
0,1,15,0,1111,331,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,211,129,0.61,0.02,0.0,0.0,0.0,0.0,0.05,0.08,1.0
0,1,0,0,26408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,17,0.07,0.78,0.07,0.0,0.0,0.0,0.0,0.0,1.0
0,2,11,0,45,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,237,0.0,0.0,0.0,0.0,0.99,0.01,0.01,255,238,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,242,2327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,53,231,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1.0
0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,9,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
4,1,15,0,1895,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,195,0.64,0.04,0.01,0.01,0.0,0.0,0.0,0.0,1.0
0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.87,0.87,0.0,0.0,0.0,0.87,1.0,3.0
0,3,25,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,52,0.2,0.02,0.2,0.0,0.02,0.0,0.0,0.0,2.0
0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,8,1.0,1.0,0.0,0.0,0.03,0.05,0.0,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,317,1484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44,0.0,0.0,0.0,0.0,1.0,0.0,0.14,96,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1.0
0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,11,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,2.0
0,1,3,0,306,1248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,6,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,1.0,1.0,0.0,0.0,0.25,0.05,0.0,255,58,0.23,0.02,0.02,0.0,1.0,1.0,0.0,0.0,2.0
37847,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,3.0
0,2,11,0,45,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,2,0,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,13,0.62,0.14,0.1,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,236,18275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,15,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,255,5465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,1.0
0,1,53,0,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,5,0.02,0.06,0.0,0.0,0.01,0.0,0.0,0.0,1.0
0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,17,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,17,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,226,1719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,1.0
0,1,3,0,331,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,1.0
0,3,25,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,232,0.91,0.01,0.91,0.0,0.0,0.0,0.0,0.0,2.0
0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,11,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,13,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,12,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.95,1.0,0.05,1.0,0.0,0.1,2,199,1.0,0.0,0.5,0.27,0.0,0.0,1.0,1.0,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,15,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,3,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,206,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,6,1.0,1.0,0.0,0.0,0.04,0.07,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,17,1.0,1.0,0.0,0.0,0.07,0.07,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,213,7609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1.0
0,2,11,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,15,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,26,0.1,0.07,0.0,0.0,0.0,0.0,1.0,1.0,2.0
0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1.0,1.0,0.0,0.0,0.62,0.38,0.0,255,56,0.22,0.02,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,18,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,352,13356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,230,8702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.08,0.33,0.0,0.0,0.0,1.0
0,1,3,0,175,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,201,1026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,23,255,1.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,1.0
1,1,15,0,850,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,178,136,0.76,0.02,0.01,0.0,0.0,0.0,0.0,0.0,1.0
0,1,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.0,0.0,0.98,1.0,0.02,1.0,0.0,160,1,0.01,0.34,0.01,0.0,0.0,0.0,0.28,1.0,3.0
0,1,3,0,222,717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1.0
0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.09,0.0,0.91,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.07,0.0,0.93,1.0,3.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,5,1.0,1.0,0.0,0.0,0.02,0.05,0.0,163,5,0.03,0.07,0.01,0.0,0.91,1.0,0.01,0.0,2.0
0,3,25,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243,98,0.4,0.01,0.4,0.0,0.0,0.0,0.0,0.0,2.0
0,2,11,0,45,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,229,1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0
0,1,3,0,232,3120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,3,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,19,1.0,1.0,0.0,0.0,0.25,0.05,0.0,255,55,0.22,0.04,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,3,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,167,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0,2,1,0,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,3,0,208,6428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,1.0
0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,5,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,3,19,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,21,0.08,0.01,0.1,0.0,0.0,0.0,0.0,0.0,1.0
0,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,1,0.06,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,3.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,3,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,3,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,22,1.0,1.0,0.0,0.0,0.09,0.05,0.0,255,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,283,4770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,47,0.0,0.0,0.0,0.0,1.0,0.0,0.04,49,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1.0
0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,43,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,3.0
0,1,3,0,219,519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7,255,1.0,0.0,0.14,0.07,0.0,0.0,0.0,0.0,1.0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,11,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,202,1382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,123,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1.0
0,1,3,0,330,5817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,31,0.0,0.0,0.0,0.0,1.0,0.0,0.13,122,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,1.0
0,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,8,0.03,0.08,0.0,0.0,0.0,0.0,1.0,1.0,2.0
0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,232,5309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,1.0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,14,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,14,0.05,0.08,0.0,0.0,0.0,0.0,1.0,1.0,2.0
0,1,3,0,209,803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,1.0
0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.09,0.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1,3,0,280,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,15,0,15281,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107,213,0.64,0.03,0.01,0.01,0.0,0.0,0.0,0.0,1.0
0,1,3,0,297,1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,31,0.0,0.0,0.0,0.0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,2,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,90,0.35,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1.0
